[2026-01-13T04:26:11.384+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-01-13T04:26:11.398+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake_banking.download_minio manual__2026-01-13T04:20:38.698898+00:00 [queued]>
[2026-01-13T04:26:11.401+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake_banking.download_minio manual__2026-01-13T04:20:38.698898+00:00 [queued]>
[2026-01-13T04:26:11.401+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2026-01-13T04:26:11.405+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): download_minio> on 2026-01-13 04:20:38.698898+00:00
[2026-01-13T04:26:11.408+0000] {standard_task_runner.py:64} INFO - Started process 49452 to run task
[2026-01-13T04:26:11.410+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'minio_to_snowflake_banking', 'download_minio', 'manual__2026-01-13T04:20:38.698898+00:00', '--job-id', '49', '--raw', '--subdir', 'DAGS_FOLDER/miniotoSnowflake.py', '--cfg-path', '/tmp/tmp6q49lszv']
[2026-01-13T04:26:11.411+0000] {standard_task_runner.py:91} INFO - Job 49: Subtask download_minio
[2026-01-13T04:26:11.432+0000] {task_command.py:426} INFO - Running <TaskInstance: minio_to_snowflake_banking.download_minio manual__2026-01-13T04:20:38.698898+00:00 [running]> on host 59a9472814dd
[2026-01-13T04:26:11.467+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='minio_to_snowflake_banking' AIRFLOW_CTX_TASK_ID='download_minio' AIRFLOW_CTX_EXECUTION_DATE='2026-01-13T04:20:38.698898+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2026-01-13T04:20:38.698898+00:00'
[2026-01-13T04:26:11.468+0000] {taskinstance.py:430} INFO - ::endgroup::
[2026-01-13T04:26:11.615+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-01-12/customers_181018205046.parquet -> /tmp/minio_downloads/customers_181018205046.parquet
[2026-01-13T04:26:11.618+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-01-12/customers_181047938005.parquet -> /tmp/minio_downloads/customers_181047938005.parquet
